Fstat_Species	Anova_Species	AnovaAdj_Species
AJUBA	6.25099686763711	0.00441764714442335	1
AK1	16.7365456996845	5.65343616072175e-06	0.0762139728826899
AK2	27.8374021364739	3.08452806432337e-08	0.000415825228351433
AK3	19.6146052679696	1.27369475558923e-06	0.0171706790000985
AK5	27.6465608295524	3.33733320964227e-08	0.000449905889991875
AK7	13.9956570477624	2.62059040387371e-05	0.353281792346215
AK8	15.793340451897	9.45509712130565e-06	0.127464164292321
AK9	117.874156237695	2.92770073088889e-17	3.94683335531131e-13
AKAP1	80.7590995298658	1.36069512003493e-14	1.83435309131909e-10
AKAP10	24.5331794721254	1.26463162063315e-07	0.00170484988777556
AKAP11	3.4654739743802	0.0411817091370328	1
AKAP12	7.92707089753028	0.00129174281067087	1
AKAP13	144.146224594325	9.64957330462509e-19	1.30085897719651e-14
AKAP2	0.400533257059453	0.672686944696398	1
AKAP3	18.4062598938615	2.34861414129446e-06	0.0316616672387906
AKAP5	0.343997575940433	0.711059917264169	1
AKAP6	50.4934808091011	1.50332154969331e-11	2.02662778114155e-07
AKAP7	9.01897560533978	0.000603341846731854	1
AKAP8	18.462742713012	2.28140338098702e-06	0.030755598979086
AKAP9	1.9046026496002	0.162474460921945	1
AKIRIN1	24.1570906460505	1.49488060336835e-07	0.00201524854140087
AKIRIN2	5.50989586223359	0.00780716207700266	1
AKNA	2.09374137633084	0.136861393338218	1
AKNAD1	1.90416443044358	0.162539338562161	1
AKR1B1	0.358782589154742	0.700807606910349	1
AKR1B10	1.06934409141148	0.353082568931412	1
AKR1C3	4.15598664386931	0.0231112868755284	1
AKR1C4	19.088500279449	1.65861605901673e-06	0.0223598030916045
AKR1D1	1.08278611670163	0.34861316121387	1
AKR1E2	35.532343406966	1.63539925302368e-09	2.20468173300123e-05
AKR7A2	16.989359385846	4.93666052512929e-06	0.0665511205392679
AKR7A3	17.0358165340635	4.81568392940689e-06	0.0649202350523343
AKT1	9.99231357443198	0.000313582982165749	1
AKT2	37.1508411946608	9.29289100573943e-10	1.25277463648373e-05
AKT3	23.8650433155121	1.70391969708074e-07	0.00229705414363455
AKTIP	31.1179543973676	8.35094094346781e-09	0.00011257903485889
AL358113.1	17.5415795871413	3.68323734041791e-06	0.0496537225861738
AL359736.1	10.6540041280115	0.000203445279539859	1
AL645922.1	17.5415795871413	3.68323734041791e-06	0.0496537225861738
ALAD	6.04347557250887	0.00517267427750153	1
ALAS1	16.4028637251216	6.77107546105657e-06	0.0912808682905036
ALB	3.92199037033049	0.028055037845888	1
ALCAM	3.95786983090249	0.0272300078780257	1
ALDH16A1	14.4441742274436	2.02186701697039e-05	0.272567892557778
ALDH18A1	4.38046709578137	0.0192238330254263	1
ALDH1A1	11.6243751568643	0.000109701461532451	1
ALDH1A2	29.6528419175786	1.4807324010864e-08	0.000199617534990458
ALDH1A3	25.227954836374	9.31930718784203e-08	0.00125633580199298
ALDH1B1	32.6295804531373	4.70470549818343e-09	6.34241348210108e-05
ALDH1L1	2.41205109173504	0.102885885541468	1
ALDH1L2	163.271640670014	1.11802913166859e-19	1.50721507240243e-15
ALDH2	2.87384470947447	0.0685066676044025	1
ALDH3A1	1.7574015702263	0.18587735068813	1
ALDH3A2	0.680873325441048	0.512089383819417	1
ALDH3B1	3.76485328624042	0.0319903298713071	1
ALDH4A1	4.20170422804076	0.0222573380960287	1
ALDH5A1	24.698081354229	1.17573187046871e-07	0.00158500413457886
ALDH6A1	48.9261118306535	2.33802201597492e-11	3.15188747973579e-07
ALDH7A1	42.6766817660697	1.5133447432739e-10	2.04014004840754e-06
ALDH8A1	7.78844635471137	0.00142589689457439	1
ALDOB	0.295937031530687	0.745489754790249	1
ALDOC	63.0790337091383	5.98017489803748e-13	8.06187378004433e-09
ALG1	39.9365762961273	3.64440064466213e-10	4.91301650906901e-06
ALG10	33.1045212069622	3.94207620356612e-09	5.31431293002749e-05
ALG10B	4.4956360387964	0.0175023246051094	1
ALG11	0.0754983303424433	0.927416465505288	1
ALG12	2.90920529657302	0.0664292031657271	1
ALG2	30.8788551359659	9.15868644090405e-09	0.000123468251909828
ALG3	10.4321535641643	0.000234954956218217	1
ALG5	4.27102360923301	0.0210252513163327	1
ALG6	19.709565209426	1.21487167120397e-06	0.0163776849995008
ALG8	6.63166737226622	0.00331830310310958	1
ALG9	29.3652284314527	1.66026044777457e-08	0.00022381971096449
ALK	31.5141786030388	7.17302598895045e-09	9.6699563357041e-05
ALKBH1	5.0727883437003	0.0110106597811539	1
ALKBH2	32.5164892217438	4.90822772861322e-09	6.61678180094348e-05
ALKBH4	1.22716651468831	0.304190860953305	1
ALKBH6	6.2577317887932	0.00439517727877174	1
ALKBH7	0.635528139006293	0.535051921843591	1
ALKBH8	48.9961753169688	2.29182599507707e-11	3.0896106239634e-07
ALLC	5.12746840465352	0.010543611507072	1
ALMS1	0.645049235480256	0.53014225969058	1
ALOX12	0.87784455678465	0.423729930843338	1
ALOX12B	1.58269944870231	0.218330132756942	1
ALOX15	2.16992524338252	0.127777788140742	1
ALOX15B	38.6785917537249	5.53085700189507e-10	7.45614832425474e-06
ALOX5	0.300886305064884	0.741864577028601	1
ALOX5AP	3.37863686952349	0.0443391220751172	1
ALOXE3	76.8800255484642	2.93716063068902e-14	3.95958624623187e-10
ALPI	17.5415795871413	3.68323734041791e-06	0.0496537225861738
ALPK1	35.5207857904675	1.64211112966854e-09	2.21373001390616e-05
ALPK2	18.5985665150046	2.12792605484334e-06	0.0286865711453431
ALPK3	162.712619673418	1.18684801304196e-19	1.59998980638186e-15
ALPL	2.76628774045906	0.0752562354200851	1
ALPP	8.11721582706729	0.00112892993664304	1
ALS2	88.4885537385746	3.19749068167642e-15	4.31053718796799e-11
ALS2CL	210.59221157158	1.25483756842298e-21	1.69164652599102e-17
ALS2CR12	95.1253382327289	9.99315521585696e-16	1.34717725464968e-11
ALYREF	14.6929941980594	1.75348007865384e-05	0.236386649403325
AMACR	48.3735550762454	2.73850334366248e-11	3.69177635759139e-07
AMBN	17.5415795871413	3.68323734041791e-06	0.0496537225861738
AMBP	3.4165596069362	0.04293003606265	1
