Gene	Estimate_HsapVsPanTro	Pval_HsapVsPanTro	FDR_HsapVsPanTro	Estimate_HsapVsRheMac	Pval_HsapVsRheMac	FDR_HsapVsRheMac	Estimate_PanTroVsRheMac	Pval_PanTroVsRheMac	FDR_PanTroVsRheMac	Fstat_Species	Anova_Species	AnovaAdj_Species
13	AADACL4	-0.00744029454588798	0.924312710822213	0.961025733039816	0.087153333077548	0.407574115354576	0.568390083324762	0.00851419189675924	0.234697373969095	0.363714829115687	1.0975262592083	0.343780429767976	1
14	AADAT	-0.670438896229426	0.0193667196526317	0.0572298876889803	-0.0884134398842712	0.807475489013249	0.88325671644308	-0.450800090547407	0.114684714975844	0.235896344612351	7.84192779226107	0.00137248259893186	1
15	AAK1	-0.10077472858197	0.359705197380762	0.533992486057709	0.0211528494767526	0.849863086289077	0.909647023919257	-0.154119735731921	0.283578134986185	0.417850785632174	0.255266004783595	0.77599464769793	1
16	AAMP	0.683766478999257	0.0645490831107129	0.14854629525233	0.963286324622393	0.0637246307466208	0.158684435173171	-0.029362090642081	0.920408850363294	0.95170076228522	0.328304985566063	0.722114242074745	1
17	AANAT	0.0834747914654367	0.592010224251354	0.741788427698815	0.206868872533659	0.28570993460782	0.446051607231966	0.070158542136144	0.670837389241759	0.774343594859847	0.136272396183078	0.873018576116352	1
18	AAR2	-0.22805349294428	0.436746465959668	0.610385559568971	-0.568529128768906	0.29201056890564	0.452541240208657	-0.318291382922879	0.367143627044656	0.508054119912647	21.5004043433531	5.08517843902351e-07	0.00685532905364759
19	AARD	0.220766730926283	0.486976804098506	0.654790973075201	0.305936319465769	0.441464252454154	0.599272942033476	0.160224480635309	0.0226254693356334	0.0665593962693859	4.76584519089043	0.0140690308169021	1
20	AARS	0.447856309038988	0.0080505438165952	0.0275833746911195	0.689140264246399	0.00115991684135719	0.00614172778410694	0.699707623809043	0.000164000619194749	0.00104781627837176	9.9211796378878	0.000328702742916328	1
21	AARS2	0.196585254293767	0.552952558440659	0.710818483869412	0.501483709979839	0.254019301382778	0.409621316021678	-0.0953157803701519	0.805092675714033	0.876409428399619	6.6798148459447	0.00320130308013507	1
22	AASDH	-0.497777463652414	0.0184880230047337	0.0551165497847889	0.191094821603518	0.575827840273564	0.712569773703682	0.730223877448566	0.0127688887140254	0.0419847289643356	4.36800651341492	0.0194204836600478	1
23	AASDHPPT	-0.71707074481352	0.000536892838176373	0.0026767205441774	0.0121695763151589	0.96785365904472	0.980803967344348	0.697008602800517	0.0111120331434977	0.0375630187581477	7.50200048967967	0.00175167719468022	1
24	AASS	-0.066122494017337	0.870340198703766	0.929190440079266	-0.154004578234511	0.776282202076142	0.862457587455783	0.368796127576094	0.353809777382837	0.493830006766266	3.13957634630477	0.0544180726785175	1
25	AATF	1.10480126132682	4.76066624164329e-05	0.000449115056708139	-1.3074031499026	6.0725351525015e-07	8.43088016383859e-06	-1.75691290183024	1.75589565110101e-09	3.53830033968502e-08	28.6142267788235	2.24564684947765e-08	0.000302735651778082
26	AATK	-0.0748375282827159	0.67447508520271	0.806009983478214	0.00359865371964997	0.989913414594634	0.994635368722536	0.115869097727672	0.485525706357691	0.621196095991451	65.3807822396	3.49858268984717e-13	4.71643932418297e-09
27	ABAT	-0.119046293560366	0.420048705158954	0.595479566178679	0.773895763238104	1.07699065354794e-06	1.38275342861712e-05	0.752422380884202	0.0016995499888135	0.0078815388370123	10.3826860037824	0.000242656600225539	1
28	ABCA1	-1.23580002639088	0.00168777192850822	0.00722542183811347	-0.3379942397421	0.531352728609198	0.677239872778727	1.15502793638525	0.000302639581235775	0.00179968424995125	17.0566838145914	4.76236270422556e-06	0.0642014116156648
