Gene	Estimate_HsapVsPanTro	Pval_HsapVsPanTro	FDR_HsapVsPanTro	Estimate_HsapVsRheMac	Pval_HsapVsRheMac	FDR_HsapVsRheMac	Estimate_PanTroVsRheMac	Pval_PanTroVsRheMac	FDR_PanTroVsRheMac	Fstat_Species	Anova_Species	AnovaAdj_Species
11	AKT1	2.17709319123256	0	0	1.83043819804413	0	0	0.0106123976418232	0.973620058413417	0.983763454315041	44.757973921713	1.90045298246717e-09	2.56200066566399e-05
12	ALS2CR12	1.2723484679309	0.00624362131871004	0.0235470459458494	1.73743494136739	0.000636052508249829	0.00267706021346111	0.971422551984961	0.0638936243539834	0.146041022366234	28.5775035372788	1.72691033143681e-07	0.00232804781780997
13	AMPD3	2.08784384667768	0	0	2.03083412124458	3.10862446895044e-15	6.83643824892673e-14	-0.211438966269506	0.699073056604833	0.781443107470129	44.0084743603797	2.27463799819178e-09	3.06643948536235e-05
14	ANAPC16	1.45985726661205	5.32061765756708e-08	9.65373440668396e-07	1.57475407862996	2.66544564198057e-11	3.84308798925562e-10	-0.0641394492016733	0.876228830742491	0.913822898638996	21.4041323505545	2.28579417256154e-06	0.0308147912403021
15	ANKRD6	1.79664281880212	4.43471163569242e-07	6.78596453584217e-06	1.37112855798354	0.00101434889423158	0.00403613856054778	-0.436739649639017	0.351926339857502	0.527205132527946	26.8235430116213	3.11202292002838e-07	0.00419531809849026
16	ANO4	3.57878057184452	5.05684383256266e-12	1.84746102186388e-10	4.80934190118192	0	0	1.26585316390144	0.136087246744717	0.260004559717336	53.9653158254944	2.47610894263588e-10	3.33804246556743e-06
17	AP3B1	1.49786439830726	1.35136346557374e-12	5.47079005387375e-11	1.14155170945874	1.58516527704045e-06	1.12887549391348e-05	-0.335491213845028	0.160404601255627	0.293926115200095	74.7139134659396	5.94166510546042e-12	8.0099587286712e-08
18	APBA2	1.587921827312	0	0	1.99882097357506	0	0	0.504331233176483	0.0675989829372159	0.152713737244631	59.8716693731479	7.71084034958153e-11	1.03949838752709e-06
19	APP	1.55539251151915	0	0	1.45189374541949	1.11022302462516e-15	2.52393197217061e-14	0.0338136509889254	0.89032638711936	0.923055450646473	76.9249488841953	4.20949096214022e-12	5.67481476606123e-08
20	AQP4	0.955498725036358	0.0133016587345958	0.0440156262643803	1.74410491249288	2.78083486879854e-05	0.000157382178279904	0.89770554091695	0.0636723822899479	0.14563410004255	24.4789123241599	7.12317272816133e-07	0.00960274915483428
21	ARHGAP10	2.64837087427019	4.44089209850063e-16	2.77165122129106e-14	1.253865720367	0.000154843539821092	0.00075114996773233	-1.22565379239058	0.0453873789701384	0.110625068865745	60.0388790879044	7.47058837543492e-11	1.00711001889238e-06
22	ARHGEF12	0.456146055325202	0.00163318566088511	0.00739072705417661	0.389054935347384	0.0145502631357424	0.0414610224757859	-0.0103479371484338	0.946597329441541	0.9623739515989	23.4785537911224	1.02998988922627e-06	0.0138852936966593
23	ARHGEF26	3.41061604982237	2.10453876547945e-12	8.22356147751548e-11	3.0895687426961	3.70148356410027e-13	6.50582789147794e-12	-0.376764843872914	0.609534477678906	0.712421221634837	51.3987384393387	4.24444889795357e-10	5.72194155933121e-06
24	ART3	4.44136912661313	0	0	4.34748191414676	8.88178419700125e-16	2.0467578249534e-14	0.228630707348733	0.0983978800113152	0.204960108225053	115.536505124799	2.96689406643078e-14	3.99966989095533e-10
25	ASNS	2.47131831009916	3.900406950752e-07	6.04768330135736e-06	2.86843675172852	1.61849567081873e-08	1.60551435896301e-07	0.213945389138561	0.694707186690181	0.777982022243756	32.8364033838527	4.54593237517486e-08	0.000612837143497323
26	ASPH	2.26424104508349	0	0	1.72124022448727	4.81836792687318e-14	9.25305100031016e-13	-0.464110473128424	0.266079364790728	0.429994715505131	96.9129288555652	2.60640599981375e-13	3.51369592834892e-09
27	ATAD2B	0.941053869229942	2.02282635086704e-13	9.2754156585165e-12	0.992434453117882	4.88498130835069e-15	1.04200052243474e-13	0.0191404804278682	0.889938204620863	0.922830880545746	153.631931794207	8.03152473905752e-16	1.08272985007234e-11
28	ATP1B1	0.868686846662229	1.52339206516139e-06	2.0723358658366e-05	0.845662995901212	2.44172121670605e-05	0.000140131305757404	0.135081421740882	0.439213592253207	0.617958639200038	29.5017180935672	1.27850598053469e-07	0.00172355391235881
29	BAZ1B	1.03252801624577	2.88648052126916e-08	5.44995012706297e-07	0.939325618237257	6.16591323896465e-05	0.000326483410740308	0.0581958823523123	0.851657146093553	0.895778262189841	47.0289463434548	1.11761003256042e-09	1.50665008489471e-05
30	BCAS1	1.1086601118042	2.28590479878221e-11	7.46156963495957e-10	1.50220287390669	1.77635683940025e-15	3.97791803188618e-14	0.323944638145282	0.066806862939998	0.151187396221943	60.7734752373193	6.50618755758658e-11	8.77099144638247e-07
31	BEST1	3.05943217038836	0	0	2.12030807404833	4.45575043528379e-09	4.778677137475e-08	-0.708545114553529	0.0834123846113897	0.180314690980442	52.6353588999998	3.26532281595464e-10	4.40198168818845e-06
