Fstat_Species	Anova_Species	AnovaAdj_Species
ESPNL	0.73818268058959	0.487054325851968	1
ESR1	0.167308322206507	0.846778187028143	1
ESR2	1.54596634007588	0.23075141715213	1
ESRP1	0.531275482171828	0.593663288358746	1
ESRP2	0.346514766824047	0.710138018349292	1
ESRRA	1.12688645916028	0.338297539837478	1
ESRRB	2.06097050309638	0.146213514612481	1
ESRRG	13.8387377806042	6.61757596332865e-05	0.892115415616335
ESYT1	4.64580600670564	0.0180990691422348	1
ESYT2	30.5126435326665	9.26883348972065e-08	0.00124953144274924
ESYT3	7.30342541481011	0.00280220781054954	1
ETF1	3.09434719448358	0.0610741193268164	1
ETFA	15.7842138755882	2.57031596651038e-05	0.346504295445264
ETFB	34.7086406758345	2.62608248201722e-08	0.000354022179400742
ETFDH	16.5707770473005	1.78443942938788e-05	0.24056027947578
ETHE1	4.12348585930888	0.0269406601526251	1
ETNK1	9.2419486534686	0.000827898271546519	1
ETNK2	0.0484698815879198	0.952765786345107	1
ETNPPL	16.3706447023135	1.95630400294511e-05	0.26372934263703
ETS1	3.23992962403667	0.054236999886155	1
ETS2	6.29818963699196	0.00551302828842029	1
ETV2	1.88381997709034	0.17077453523943	1
ETV3	2.79160106053892	0.0784337524163494	1
ETV4	1.37024002337707	0.270559885140498	1
ETV5	2.82773727220376	0.0761083627670339	1
ETV6	0.394550306161322	0.677671269917022	1
ETV7	1.85966846405985	0.174451632302103	1
EVA1A	0.349342719741198	0.708181181080259	1
EVA1B	2.3803882872979	0.110982322302672	1
EVC	19.6303004432804	4.69420486071966e-06	0.0632825757273617
EVC2	5.9830645043118	0.00686314597017147	1
EVI2A	3.61771518548171	0.0400403913082513	1
EVI2B	14.859533753199	3.99707367094817e-05	0.538845501580523
EVI5	44.4003213036071	2.07004214972521e-09	2.79062382204456e-05
EVI5L	19.3548045153584	5.26714050580504e-06	0.0710063211587577
EVL	58.0653350077782	1.09049269684545e-10	1.47009320461735e-06
EVPL	1.35700018780804	0.27384388366788	1
EWSR1	2.39503297512278	0.109602478837834	1
EXD1	13.5462392219811	7.67220313605149e-05	1
EXD2	6.55764148352661	0.00461494435844753	1
EXO1	0.933067707959512	0.405234134142148	1
EXO5	22.100298931069	1.74036894719591e-06	0.0234619137771481
EXOC1	24.4708202680421	7.14417773483359e-07	0.00963106600432916
EXOC2	15.0862402600348	3.5823356820427e-05	0.482934673296177
EXOC3	0.433455951519039	0.652541088782216	1
EXOC3L1	0.279978681164084	0.757890864974764	1
EXOC3L4	0.175051031865823	0.840325735687514	1
EXOC5	8.66778283670326	0.00117507582839367	1
EXOC6	13.0264240751917	0.000100173369150208	1
EXOC7	0.462373092633658	0.634510254025612	1
EXOC8	2.12932681637213	0.137773317010322	1
EXOG	10.1214128681271	0.000492214165671685	1
EXOSC1	2.0547508530884	0.147008523255596	1
EXOSC10	235.5420408078	3.06041543954127e-18	4.12574605404558e-14
EXOSC2	3.03598965951953	0.0640692072532468	1
EXOSC3	2.94626828931586	0.0689851178693227	1
EXOSC4	41.7805303221782	3.93582295782504e-09	5.30588292944393e-05
EXOSC5	18.3576119055419	8.05604779482294e-06	0.108603580322008
EXOSC6	45.831348570584	1.47499115170738e-09	1.98843557161671e-05
EXOSC7	13.7361205923557	6.96871113958325e-05	0.939451948727218
EXOSC8	8.53577116037571	0.00127520076367627	1
EXOSC9	37.4897310190178	1.20699028981295e-08	0.000162714360969684
EXPH5	0.178699063287865	0.837303893921684	1
EXT1	7.84191605867529	0.00197570558436112	1
EXT2	24.2026777347117	7.87914749929193e-07	0.0106218787437955
EXTL2	29.7115058696674	1.19523071100991e-07	0.00161129052151247
EXTL3	40.2914633910073	5.74845092839784e-09	7.74948669657313e-05
EYA1	31.8013941249371	6.21570987234136e-08	0.000837939847890339
EYA2	5.01301501204614	0.0137745881947119	1
EYA3	8.43639749524375	0.00135659040523571	1
EYA4	25.7117446375306	4.58064842032486e-07	0.00617517213543995
EYS	0.667222989265671	0.521101080263016	1
EZH1	207.32987583507	1.6414661610296e-17	2.212860531684e-13
EZH2	4.77389779587257	0.0164448611096541	1
EZR	22.8973477852738	1.28191846216635e-06	0.0172815427884645
F10	0.366312771564589	0.696559239438527	1
F11	1.22952711914008	0.307739071622238	1
F11R	1.28127750071126	0.293465617307028	1
F12	2.84277621080477	0.0751624631948013	1
F13A1	2.1884911789449	0.130889038715301	1
F13B	6.06202936253602	0.0064944807765164	1
F2	13.2400679860066	8.97176478970426e-05	1
F2R	4.38520278968083	0.022041165533199	1
F2RL2	0.516111013950831	0.602404999258888	1
F5	0.779717527191115	0.468237967595765	1
F7	2.43548559521728	0.105885608930602	1
FA2H	17.8662210524424	9.98078262349665e-06	0.134550930547358
FAAH	10.6107115779103	0.000371581521297822	1
FABP1	0.761398420272885	0.4764391786698	1
FABP12	6.06202936253602	0.0064944807765164	1
FABP3	3.78690698114702	0.0350256678779228	1
FABP4	1.05421815110716	0.361890871036248	1
FABP5	16.3460162199399	1.97864964218274e-05	0.266741758262655
FABP6	0.517671749677212	0.601498963065636	1
FABP9	6.06202936253602	0.0064944807765164	1
FADS1	69.6884259430821	1.34424028549739e-11	1.81217032887903e-07
FADS2	6.48530798762796	0.00484838982104235	1
FADS3	35.2013453484198	2.28094495739902e-08	0.000307494189706962
FAF1	79.8413357032543	2.70566465987396e-12	3.64750652797609e-08
FAF2	5.21286143824247	0.0118988171345415	1
FAH	10.8260853632403	0.000328910000585067	1
FAHD1	12.5751669582911	0.000126802692779923	1
FAHD2A	18.0637405363116	9.15364156491362e-06	0.1234002419366
FAIM	26.0681023853199	4.04212418062318e-07	0.00544918760789811
FAIM2	80.2006617048996	2.56470341993452e-12	3.45747668041372e-08
FAM102A	54.4676368348951	2.23356071067895e-10	3.0110631940663e-06
FAM102B	0.457125140186016	0.637742464485216	1
FAM107A	5.60423532670025	0.00897209369581427	1
FAM107B	55.0065255775011	2.00138314209029e-10	2.69806461385192e-06
FAM110A	4.35948019061075	0.0224774565387301	1
FAM110B	1.14638344975089	0.332251719139498	1
FAM110D	0.701658188484248	0.504271010372553	1
FAM111A	8.61940375906701	0.00121075524588244	1
FAM111B	0.9709631860798	0.391107465210106	1
FAM114A1	128.616134699761	7.71669324041056e-15	1.04028741573975e-10
FAM114A2	4.28216128360329	0.0238455309220195	1
FAM117B	1.16659611793065	0.326106003823336	1
FAM118A	5.38180238128699	0.0105262636470135	1
FAM118B	11.8674508883572	0.000185029780876387	1
FAM120A	10.5110843289129	0.000393293855742233	1
FAM120AOS	2.99551019646287	0.0662389759605523	1
FAM120B	4.66570297436251	0.0178308312658854	1
FAM124A	28.283056041467	1.90310757114068e-07	0.00256557931665476
FAM124B	4.61797960036232	0.0184814821811516	1
FAM126A	36.6584177030675	1.51589740863702e-08	0.000204358129658356
FAM126B	8.8416166861549	0.0010558853170879	1
FAM129A	1.54949464128895	0.230019467252688	1
FAM129B	1.66203458953519	0.207930403680295	1
FAM129C	3.21765624730846	0.0552275833740915	1
FAM131A	0.674468640880138	0.517510441209318	1
FAM131B	50.0645366000088	5.66428180781679e-10	7.63601830511781e-06
FAM133B	101.623169841102	1.45600980106383e-13	1.96284681281416e-09
FAM135A	21.0668362388547	2.61360713152278e-06	0.0352340377400586
FAM135B	4.32549837947024	0.0230680761348106	1
FAM13A	17.8093687559609	1.02334433174014e-05	0.137957049361888
FAM13B	17.4690518301876	1.18965570460496e-05	0.160377485537794
FAM13C	52.0324430986052	3.70842395972096e-10	4.99932634009982e-06
FAM149B1	8.80143607551496	0.00108223529213278	1
FAM151A	0.325556861005444	0.724821922540134	1
FAM151B	13.6337587974926	7.33893471427146e-05	0.989361788830936
FAM155A	0.242092608154433	0.786609566292396	1
FAM160A1	3.11717204551705	0.0599438010561359	1
FAM160A2	22.5039765434645	1.4894640509039e-06	0.0200794648702355
FAM160B1	2.03698542002951	0.149304954113523	1
FAM160B2	22.4132222226268	1.5422860761957e-06	0.0207915585931943
FAM161A	26.1282472016823	3.95812801924534e-07	0.00533595238274464
FAM161B	41.0962719072813	4.67822939607759e-09	6.3067210488522e-05
FAM162A	10.435646038079	0.000410637816415703	1
FAM163A	0.727687938248363	0.491935848298472	1
FAM163B	0.110501877971059	0.895773163296778	1
FAM166B	25.3114031068837	5.27877157846438e-07	0.00711631196492784
FAM167A	62.7056928164456	4.55204076816278e-11	6.13660615956025e-07
FAM167B	1.45514053442901	0.250478861587092	1
FAM169A	3.20641927793505	0.0557346759237563	1
FAM169B	0.993668045589434	0.382897048429458	1
FAM170A	9.89522266629286	0.000561613261004847	1
FAM171A1	23.3437121031876	1.0832973784539e-06	0.014603931958937
FAM171A2	0.379040309470905	0.687976941984103	1
FAM171B	56.4578928469763	1.49546890921802e-10	2.01604163651681e-06
FAM172A	0.00537815715352475	0.994637306458809	1
FAM173A	1.62467356564148	0.215000347224017	1
FAM173B	1.08502272310593	0.351681025891671	1
FAM174A	0.927500127985848	0.407355260820453	1
FAM177B	0.907385125540821	0.415118319668593	1
FAM178B	6.33265734770903	0.0053836214354238	1
FAM181A	0.471477917046429	0.628944164938194	1
FAM181B	2.91323572494171	0.0708955007243514	1
FAM183A	6.06202936253602	0.0064944807765164	1
FAM184A	47.6595538403799	9.67803545426624e-10	1.30469595958963e-05
FAM184B	30.5375149783357	9.19663096197097e-08	0.00123979781998331
FAM185A	0.623079791290585	0.543561393190838	1
FAM186B	0.740716910482031	0.485883350940665	1
FAM187B	6.06202936253602	0.0064944807765164	1
FAM189A1	3.85085064701905	0.0333094659782007	1
FAM189A2	7.09979614460974	0.00320550802195438	1
FAM189B	4.94459006107636	0.0144877028670218	1
FAM192A	240.766086624493	2.28986497519656e-18	3.08696697306248e-14
FAM193A	0.195721392916095	0.82335657537037	1
FAM193B	10.7135640437582	0.000350507375810193	1
FAM198A	18.9746913323979	6.18389568069775e-06	0.0833650976714863
FAM198B	8.26785297971615	0.00150763310629544	1
FAM19A1	0.423177585730241	0.659081601289757	1
FAM19A2	0.486200362052587	0.620054225148697	1
FAM19A4	6.17276495220123	0.00601279647426365	1
FAM200A	7.43333293780595	0.00257357338641235	1
FAM200B	4.49182748482964	0.020327072473296	1
FAM204A	12.8414558432752	0.000110282741134959	1
FAM205A	6.06202936253602	0.0064944807765164	1
FAM206A	26.2814204200522	3.75254258611029e-07	0.00505880266033528
FAM207A	1.73670332787348	0.194535961076565	1
FAM208A	31.1348078878955	7.63185523368271e-08	0.00102885040405277
FAM208B	0.191411778525669	0.826863983109103	1
FAM209A	1.54980306642215	0.229955602460114	1
FAM209B	13.0767920202264	9.75958996837272e-05	1
FAM20B	2.57354534982818	0.0941838860869755	1
FAM210A	0.947677066198827	0.399724351187786	1
FAM210B	4.57574932031444	0.0190784776080953	1
FAM214A	24.2692946003597	7.68928749965653e-07	0.010365928478287
FAM214B	19.7932540453905	4.38704727810108e-06	0.0591417843560807
FAM216A	0.0577648455209753	0.94398405705449	1
FAM216B	0.390279240322431	0.680492588879621	1
FAM217B	50.8328524020455	4.79358782455615e-10	6.46223574628414e-06
FAM219A	15.101396305633	3.55630432626942e-05	0.479425386224381
FAM219B	7.36937094656675	0.00268354058662558	1
FAM221A	91.85092750884	5.01264732227096e-13	6.75754985515347e-09
FAM221B	0.194467159818334	0.824375693688276	1
FAM222B	8.77243024487069	0.00110169447961857	1
FAM227A	56.0737229388624	1.61443221795669e-10	2.17641607302741e-06
FAM227B	1.59455747577541	0.220886780065711	1
FAM228A	7.82280362085841	0.00200006852672337	1
FAM228B	7.10310388414037	0.00319848106240286	1
FAM24B	3.41079418970391	0.0472424436813245	1
FAM25A	6.06202936253602	0.0064944807765164	1
FAM32A	0.096060741266097	0.908706897713187	1
FAM3B	2.45672551996721	0.103988314850645	1
FAM3C	15.9383865334414	2.39108503871162e-05	0.322342174068713
FAM43A	22.932057113305	1.26515437160065e-06	0.0170555460835484
FAM47E	35.0710817766311	2.36719289915138e-08	0.000319121274734598
FAM47E-STBD1	1.69887320156786	0.201202677362107	1
FAM49A	1.65426360142588	0.209380148242256	1
FAM49B	22.1097100151591	1.73402952848772e-06	0.023376452073543
FAM53A	39.3625429468397	7.31949733112434e-09	9.86741435208872e-05
FAM53C	18.6690761723914	7.044927859319e-06	0.0949726724714795
FAM57A	1.67184620725534	0.206115306054548	1
FAM57B	0.354087357640273	0.704911035823703	1
FAM69A	3.11131279384864	0.0602318047153902	1
FAM69B	0.13436746935149	0.87482907207552	1
FAM69C	3.59139097586726	0.0408874441847712	1
FAM71B	6.06202936253602	0.0064944807765164	1
FAM71C	0.408738183624455	0.668388854511243	1
FAM71D	8.1125615354008	0.00166282190385136	1
FAM71E1	5.08175793514675	0.0130958939116011	1
FAM71E2	6.06202936253602	0.0064944807765164	1
FAM71F2	194.790181573409	3.71408203411787e-17	5.00695399019431e-13
FAM72A	2.04283654950536	0.148544397556893	1
FAM72B	1.97651852380825	0.157413667553507	1
FAM72C	6.06202936253602	0.0064944807765164	1
FAM72D	0.353104075294334	0.705587411765233	1
FAM76A	25.1214999858358	5.64905140862159e-07	0.00761548620396276
FAM76B	14.6801852119021	4.36159340021872e-05	0.587986406283485
FAM78A	1.23781412734924	0.305404263629533	1
FAM81A	1.00882899033879	0.377517570272874	1
FAM81B	6.06202936253602	0.0064944807765164	1
FAM83A	0.355895416873887	0.703669128425153	1
FAM83B	0.515176433590879	0.602948240459305	1
FAM83C	1.29910322330135	0.288714670196768	1
FAM83E	4.00770295461925	0.0294697224218502	1
FAM83F	3.18544523413643	0.0566945699385695	1
FAM83G	0.787955371876579	0.464599418474959	1
FAM83H	9.22568387634852	0.000836052117851344	1
FAM84A	7.88236064851931	0.00192519222426931	1
FAM84B	37.5997202807918	1.17146586039746e-08	0.000157925312640181
FAM89A	3.65537099107681	0.0388612378742811	1
FAM8A1	5.02528889229077	0.0136506979809475	1
FAM91A1	3.34747463075122	0.0497147025018776	1
FAM92B	1.18563510583901	0.320428442508659	1
FAM98A	3.51728811537589	0.0433766767814356	1
FAM98B	3.0126086662083	0.0653130144013444	1
FAM98C	10.8249781766883	0.000329115430149947	1
FAN1	1.60419472933255	0.218984532478215	1
FANCA	36.1435134040126	1.74898407082848e-08	0.000235780542588387
FANCC	63.4246501026335	3.99468906102400e-11	5.38524032316646e-07
FANCD2	15.092780627917	3.57107728021054e-05	0.481416928145183
FANCD2OS	0.960221050289283	0.395057535675396	1
FANCE	26.5670587616519	3.39909422393903e-07	0.0045823189232922
FANCF	5.02079841024721	0.0136958849981332	1
FANCG	27.7730591508883	2.25550900904393e-07	0.00304065169509212
FANCI	0.719018504420659	0.496007886178378	1
FANCL	36.9311961034696	1.40610658316049e-08	0.000189557228475866
FANCM	30.0433253799026	1.07515498696358e-07	0.0014494164379256
FANK1	0.932542705651947	0.405433642343866	1
FAP	0.704903134744506	0.502715350869619	1
FAR1	3.45710759372956	0.0455177156927198	1
FAR2	9.45786844238859	0.000727365756215639	1
FARP1	20.5168795004168	3.26100248485815e-06	0.0439615744983727
FARP2	19.5031903742027	4.94978331916295e-06	0.0667280289256357
FARS2	17.0186417887282	1.45570580854026e-05	0.196243700049312
FARSA	1.47585064057776	0.245826718897978	1
FARSB	5.28385485349793	0.0113000026175588	1
FAS	5.41199532435378	0.0102993545073909	1
FASLG	0.455742586723469	0.638596911041119	1
FASN	35.5439128728292	2.06979938646708e-08	0.000279029655289627
FASTKD1	7.82364206795344	0.00199899302058184	1
FASTKD2	3.89079243737206	0.0322833369166298	1
FASTKD3	8.14140355904729	0.00163275278213185	1
FAT1	104.360958977586	1.04923760252847e-13	1.41447721196862e-09
FAT2	0.201301327130165	0.818838972134099	1
FAT4	18.1750505042437	8.72013438055246e-06	0.117556131584228
FAU	3.73422912037929	0.0365106939878429	1
FAXC	0.846149519064742	0.439742942174347	1
FAXDC2	45.6264676793553	1.54755235120455e-09	2.08625532465885e-05
FBF1	5.3496739252128	0.0107736134186508	1
FBL	4.85747327964101	0.0154533800462632	1
FBLIM1	7.16962223809985	0.0030606169787812	1
FBLL1	2.48519371117642	0.101502264916115	1
FBLN1	5.12214989702214	0.0127138898269547	1
FBLN2	16.6517375055548	1.71957503623761e-05	0.231815910635192
FBLN5	16.8709684606699	1.55628432325004e-05	0.209802689617338
FBLN7	1.27244669456776	0.295850186685364	1
FBN1	19.748427669765	4.46933474615801e-06	0.0602511017129562
FBN2	11.4575101298764	0.000231403298894879	1
FBP1	0.205802605342461	0.815214019306107	1
FBP2	0.388506551939896	0.681667259035359	1
FBRS	33.3437496669183	3.90944744285944e-08	0.000527032609771881
FBRSL1	4.00367040122349	0.0295622679739817	1
FBXL12	0.203934029569451	0.816716722270284	1
FBXL13	10.1037726887447	0.000497281355581297	1
FBXL14	47.4989002974741	1.00380556806527e-09	1.3532302863088e-05
FBXL16	5.75986722895927	0.00803186110412564	1
FBXL17	9.21042960807054	0.00084377760308053	1
FBXL18	17.0806068251586	1.41559704296307e-05	0.190836637361851
FBXL19	1.88664728213855	0.170349534932747	1
FBXL2	20.0493206537215	3.94706410928171e-06	0.0532103712572267
FBXL20	1.83404860581771	0.178445198558631	1
FBXL22	0.951449115019464	0.39831483323575	1
FBXL3	2.85915584667887	0.074146549451388	1
FBXL4	5.56063225582632	0.00925618578533148	1
FBXL5	1.32392004991748	0.28223717411218	1
FBXL6	92.4040251313528	4.65993329800268e-13	6.28205607903741e-09
FBXL7	16.5266098715065	1.82092655353489e-05	0.245479108682039
FBXO10	14.3190220181391	5.20831189082252e-05	0.702132526001784
FBXO11	12.9635800237203	0.000103491991056978	1
FBXO15	9.07403884877115	0.000916350933323379	1
FBXO17	1.54093418216972	0.231799664649201	1
FBXO2	2.20709610932938	0.128801106543107	1
FBXO21	19.7391281586391	4.4866120281696e-06	0.0604840167517543
FBXO24	8.62051652290008	0.00120992166831676	1
FBXO25	10.429034802299	0.000412196390448422	1
FBXO27	0.973849037473426	0.390053513570631	1
FBXO28	10.2464185702798	0.00045785306388812	1
FBXO3	8.74073374179808	0.00112338823949719	1
FBXO30	2.2996970391663	0.118926612167341	1
FBXO31	0.754967248784921	0.479354712965352	1
FBXO32	2.22103080081688	0.127260672613497	1
FBXO33	8.12822678501575	0.00164641724842246	1
FBXO34	4.68930012240561	0.0175182195370559	1
FBXO36	1.278867631276	0.294114300888226	1
FBXO38	1.04645684224237	0.364513054495586	1
FBXO39	1.13931363065667	0.334430512809762	1
FBXO4	11.1281245651199	0.000277684367594813	1
FBXO40	3.84705981658449	0.0334086548809088	1
FBXO41	1.61420261441945	0.217027691627457	1
FBXO42	34.1814253065246	3.058281762644e-08	0.000412286964422038
FBXO45	3.88977251241518	0.0323091138233972	1
FBXO46	4.30086627089879	0.023506579260814	1
FBXO47	0.583732050966607	0.564457217270661	1
FBXO48	1.33813871939576	0.278596234390309	1
FBXO5	10.489893388799	0.000398085149064633	1
FBXO6	3.28163510817734	0.0524330191111563	1
FBXO7	5.73564034207089	0.00817100338755254	1
FBXO8	0.110608195834337	0.895678677763174	1
FBXO9	13.295050256517	8.72203697805236e-05	1
FBXW11	0.526463823084005	0.596422204175675	1
FBXW12	11.4022620383162	0.000238549777436407	1
FBXW2	6.73234981222192	0.00409933214182207	1
FBXW5	9.39050397419205	0.000757248444339827	1
FBXW7	3.60860564043202	0.0403313685532501	1
FBXW8	17.3263467488791	1.2678152996035e-05	0.170914180539548
FBXW9	6.00841904710367	0.00674238669252331	1
FCAMR	0.631300457096908	0.539301337227552	1
FCAR	0.530074996057079	0.594350342181199	1
FCER1A	9.66919505770114	0.000641539878963988	1
FCER2	0.755534040345147	0.479096994789477	1
FCF1	53.1017797169405	2.96152875667234e-10	3.99243691686998e-06
FCGR1A	22.9497837271842	1.25668343096187e-06	0.016941349332797
FCGRT	1.59093474224479	0.221606424627784	1
FCHO1	7.47761313677323	0.00250027790759551	1
FCHO2	3.31806934990132	0.0509096202361956	1
FCHSD1	6.94427798304096	0.00355530604779141	1
FCHSD2	153.554906550906	8.08336893114562e-16	1.08971896560774e-11
FCN2	5.35744557980193	0.010713215515586	1
FCRL2	2.21816387247571	0.127575981698161	1
FCRL3	2.15864887886834	0.134314185707744	1
FCRL4	1.95908818515188	0.159837786363522	1
FCRL5	0.467810692083095	0.631179746588391	1
FCRL6	3.27778032794108	0.0525970306833134	1
FCRLA	2.15531116191194	0.134703201656329	1
FDCSP	6.06202936253602	0.0064944807765164	1
FDFT1	30.5805028146248	9.0732530754872e-08	0.00122316524710643
FDPS	9.03308515801494	0.00093942673095314	1
FDXR	10.1137996461239	0.000494394265862231	1
FECH	5.00825854188879	0.0138229225155889	1
FEM1A	7.37431301981498	0.00267486696189728	1
FEM1B	0.586915353618696	0.562735120348129	1
FEM1C	67.6349982439548	1.90336934780055e-11	2.56593221776993e-07
FEN1	8.6329876108233	0.00120062145469415	1
FER	5.48558121886009	0.00976799426984811	1
FER1L6	2.44018331704218	0.105462804869176	1
FERD3L	0.727740086445441	0.49191146290886	1
FERMT1	5.18517487204461	0.0121414856165554	1
FERMT2	8.75689087530751	0.00111227332498814	1
FERMT3	1.13396315943152	0.336089609015883	1
FES	1.31215458555245	0.285288477012486	1
FETUB	0.701465122407849	0.504363730594515	1
FEZ1	34.7983599911066	2.55928898786425e-08	0.000345017748453979
FEZ2	57.7095731316438	1.1687256557816e-10	1.57555905655918e-06
FEZF1	6.06202936253602	0.0064944807765164	1
FEZF2	2.52091008507417	0.0984729511647631	1
FFAR1	40.0799376014361	6.07135956325177e-09	8.18479982721972e-05
FFAR2	4.67945586111639	0.0176479151253683	1
FFAR3	19.7006261240115	4.55890900272634e-06	0.0614586522657538
FFAR4	0.631910588631518	0.538986588300652	1
FGA	1.24940027892238	0.302171707984662	1
FGB	1.11074454174237	0.343392186843548	1
FGD2	1.78838615245443	0.185807885840083	1
FGD3	5.01846164082169	0.0137194629182613	1
FGD4	8.42386844737631	0.00136724071491089	1
FGD5	2.58670840226658	0.0931428587352129	1
FGD6	18.1894457113772	8.66569744840475e-06	0.116822267301944
FGF10	16.8394377334626	1.57870934725165e-05	0.212825807102995
FGF11	1.67924604384168	0.204757607274833	1
FGF12	9.75164291810327	0.000611056436512449	1
FGF14	2.53484689155762	0.0973172907868908	1
FGF18	1.01619899435478	0.374931811966532	1
FGF2	1.58923224136338	0.221945488343375	1
FGF21	6.06202936253602	0.0064944807765164	1
FGF22	4.07235619532751	0.0280275807161651	1
FGF7	9.42679034804173	0.000740991841037347	1
FGF8	6.06202936253602	0.0064944807765164	1
FGF9	1.77700150620517	0.187693814934761	1
FGFBP1	6.06202936253602	0.0064944807765164	1
FGFBP2	7.24063388818346	0.00292043720709124	1
FGFBP3	3.80887454714416	0.0344256267243697	1
FGFR1	9.16045390919937	0.000869628104007149	1
FGFR1OP	29.4223299614494	1.31162224908241e-07	0.00176819795398799
FGFR1OP2	43.4348420961612	2.61418585079215e-09	3.5241839454529e-05
FGFR2	30.8541422049511	8.32830690844092e-08	0.00112273905432692
FGFR3	31.032732036578	7.87764422752043e-08	0.00106198521831203
FGFR4	4.63514266582245	0.0182446019328972	1
FGFRL1	7.67743630015308	0.00219624930752238	1
FGG	0.114920448926002	0.891855329604625	1
FGGY	2.13681301846157	0.136881187762381	1
FGL1	5.52921651913578	0.00946683948177443	1
FGL2	2.91073322821572	0.0710425204399604	1
FGR	2.32612577377444	0.116259531567645	1
FH	8.64754026746526	0.00118986566432533	1
FHAD1	11.3281449441281	0.000248510726922883	1
FHDC1	4.29170938949425	0.0236718608406327	1
FHIT	136.444085469582	3.65208467723661e-15	4.92337535338268e-11
FHL3	3.56264914194348	0.0418342652201152	1
FHL5	0.923758134528167	0.408787561307298	1
FHOD1	5.83254797654297	0.0076294513800427	1
FHOD3	12.3379670389845	0.000143760972475593	1
FIBCD1	1.48172919962588	0.244523141095396	1
FIBP	16.296145003387	2.02474021662171e-05	0.272955228602773
FIG4	1.15846146736373	0.32856459381105	1
FIGLA	6.06202936253602	0.0064944807765164	1
FIGN	5.81564313645352	0.00772108060722898	1
FILIP1	6.88633916026782	0.0036958976513312	1
FILIP1L	5.03938729057984	0.0135098630014605	1
FIS1	0.904593206725522	0.416208281912703	1
FITM1	1.67909823487971	0.204784632814788	1
FITM2	14.4798090759122	4.81142222563883e-05	0.648627830238371
FIZ1	1.77665059617556	0.187752269947634	1
FJX1	6.98437568969023	0.0034613678702617	1
FKBP10	9.71697667137795	0.000623680161439425	1
FKBP11	37.1000097812694	1.34245189966439e-08	0.000180975940593756
FKBP14	8.91357240835938	0.00101039976700136	1
FKBP15	61.4330827898612	5.75342564337379e-11	7.7561931098322e-07
FKBP1B	1.09034062582625	0.349949919441638	1
FKBP3	0.778696356128996	0.468691128152059	1
FKBP4	8.24632888002166	0.00152818366296306	1
FKBP5	1.37443213724781	0.269528891780971	1
FKBP6	6.63965342424185	0.00436474517065011	1
FKBP7	1.49360036406785	0.241913220430671	1
FKBP8	12.9620826837574	0.000103572484134948	1
FKBP9	2.77228224149777	0.0797080585203456	1
FKBPL	27.6245220523771	2.37084336353112e-07	0.00319613393837631
FKRP	20.3747543756371	3.45492042537546e-06	0.0465757822544866
FKTN	13.6300684508168	7.35266954587817e-05	0.991213381479836
FLAD1	9.53057777133898	0.000696524224604987	1
FLCN	4.37794686305764	0.0221633098731686	1
FLG2	4.84670916729417	0.0155774044603199	1
FLI1	1.16795053661799	0.32569856650091	1
FLII	6.53601656351478	0.00468344706799311	1
FLNB	30.0709096244103	1.06577197781047e-07	0.00143676720328629
FLNC	0.437075125005202	0.650254655401029	1
FLOT1	0.126868218185757	0.881353198810473	1
FLOT2	18.6259033808937	7.17656891062006e-06	0.0967473254840691
FLRT1	30.1299852713672	1.04597076111819e-07	0.00141007318306343
FLRT2	3.25849587314142	0.0534258323547806	1
FLRT3	6.95845423183867	0.00352178646053245	1
FLT1	3.97510695378775	0.0302267695703931	1
FLT3	38.9828258910194	8.08911195297998e-09	0.000109049318238123
FLT3LG	2.61048579642858	0.0912934923735666	1
FLT4	2.37261983301566	0.11172182228583	1
FLVCR1	6.22533312798276	0.00579766249886089	1
FLVCR2	1.9726341273506	0.157950457175277	1
FLYWCH1	20.4184833101816	3.39397232955183e-06	0.0457541409746882
FLYWCH2	4.63175621176964	0.0182910820246838	1
FMN1	3.59110984438085	0.0408965933055983	1
FMNL1	0.136695470343634	0.8728143196513	1
FMNL2	66.9785602322539	2.13113904886337e-11	2.87298855177271e-07
FMNL3	18.7806377332587	6.71659130463971e-06	0.0905463673778479
FMO1	6.06202936253602	0.0064944807765164	1
FMO2	1.95021430909374	0.161087255423866	1
FMO3	0.399622767580319	0.674336847626653	1
FMO4	1.43197480302443	0.255794629500643	1
FMO5	6.36579288983442	0.00526228031906055	1
FMOD	3.05189014838966	0.0632378553820253	1
FN1	9.92604209073059	0.000551569731964309	1
FN3K	26.9087853282885	3.02245828819514e-07	0.00407457601831587
FN3KRP	4.09813891074052	0.0274737320049272	1
FNBP1	1.95378670778994	0.16058299677824	1
FNBP1L	8.75196793278857	0.00111564741186632	1
FNDC1	4.15827203785154	0.0262270379631006	1
FNDC3A	12.7977076207802	0.000112830231182515	1
FNDC3B	0.334839361404413	0.718278508262082	1
FNDC4	1.33231867096432	0.280080439436963	1
FNDC7	0.490395738707075	0.617545625932272	1
FNDC8	1.1498804017224	0.331179646400246	1
FNDC9	0.891158184065771	0.421496352892988	1
FNIP2	28.8303404009287	1.58953880614037e-07	0.00214285726455783
FOCAD	12.4593274098901	0.000134799814621869	1
FOLH1	36.6155612789185	1.53396587997268e-08	0.000206793940279117
FOLR1	2.18283959637477	0.13153044435537	1
FOLR2	1.82594869969508	0.179728085809427	1
FOLR3	0.376168274304557	0.689903635178875	1
FOPNL	3.47299616891409	0.0449416647633413	1
FOS	4.94081718118596	0.0145281571233919	1
