Gene	Class
MAP3K6	RheMac_UpReg
MAPK13	RheMac_UpReg
MAPKAPK3	RheMac_UpReg
MARCH4	RheMac_UpReg
MARK1	RheMac_UpReg
MBD5	RheMac_UpReg
MED27	RheMac_UpReg
MED28	RheMac_UpReg
MED8	RheMac_UpReg
MEF2A	RheMac_UpReg
MEGF8	RheMac_UpReg
METTL9	RheMac_UpReg
MGAT3	RheMac_UpReg
MMD2	RheMac_UpReg
MON1A	RheMac_UpReg
MOSPD3	RheMac_UpReg
MPP3	RheMac_UpReg
MRPL39	RheMac_UpReg
MST1R	RheMac_UpReg
MTHFSD	RheMac_UpReg
MTPAP	RheMac_UpReg
MYLK	RheMac_UpReg
NAA15	RheMac_UpReg
NADK	RheMac_UpReg
NANOG	RheMac_UpReg
NCAPD3	RheMac_UpReg
NCK2	RheMac_UpReg
NDST3	RheMac_UpReg
NDUFAF1	RheMac_UpReg
NEK3	RheMac_UpReg
NEU1	RheMac_UpReg
NFKBIZ	RheMac_UpReg
NKD2	RheMac_UpReg
NMT1	RheMac_UpReg
NOC4L	RheMac_UpReg
NPFFR1	RheMac_UpReg
NR1I2	RheMac_UpReg
NRG1	RheMac_UpReg
NSD1	RheMac_UpReg
OLFML2B	RheMac_UpReg
OPRD1	RheMac_UpReg
P2RX5	RheMac_UpReg
PABPC4	RheMac_UpReg
PACSIN3	RheMac_UpReg
PAK4	RheMac_UpReg
PAPLN	RheMac_UpReg
PASK	RheMac_UpReg
PCGF5	RheMac_UpReg
PDE4A	RheMac_UpReg
PDZD7	RheMac_UpReg
PER3	RheMac_UpReg
PEX16	RheMac_UpReg
PHC2	RheMac_UpReg
PHF11	RheMac_UpReg
PHF20	RheMac_UpReg
PHIP	RheMac_UpReg
PHLDB1	RheMac_UpReg
PIAS2	RheMac_UpReg
PID1	RheMac_UpReg
PIGT	RheMac_UpReg
PIK3C2B	RheMac_UpReg
PLAG1	RheMac_UpReg
PLCD4	RheMac_UpReg
PLEKHO1	RheMac_UpReg
PML	RheMac_UpReg
PMM1	RheMac_UpReg
POFUT1	RheMac_UpReg
PPARGC1B	RheMac_UpReg
PPIB	RheMac_UpReg
PPM1F	RheMac_UpReg
PPP1R11	RheMac_UpReg
PPP1R16B	RheMac_UpReg
PPP1R26	RheMac_UpReg
PPP2R5C	RheMac_UpReg
PRICKLE1	RheMac_UpReg
PRKDC	RheMac_UpReg
PRPF38B	RheMac_UpReg
PRPF40B	RheMac_UpReg
PRRC2B	RheMac_UpReg
PSD2	RheMac_UpReg
PSMD2	RheMac_UpReg
PSME3	RheMac_UpReg
PSMF1	RheMac_UpReg
PTGS1	RheMac_UpReg
PTPN6	RheMac_UpReg
RAD9A	RheMac_UpReg
RASSF1	RheMac_UpReg
RBKS	RheMac_UpReg
RBM44	RheMac_UpReg
RCVRN	RheMac_UpReg
RDX	RheMac_UpReg
RFX7	RheMac_UpReg
RFXANK	RheMac_UpReg
RGS2	RheMac_UpReg
RHOF	RheMac_UpReg
RIMKLA	RheMac_UpReg
RING1	RheMac_UpReg
RIPK2	RheMac_UpReg
RMND1	RheMac_UpReg
RNF207	RheMac_UpReg
RNF26	RheMac_UpReg
RNF40	RheMac_UpReg
RNMT	RheMac_UpReg
RPN1	RheMac_UpReg
RRNAD1	RheMac_UpReg
RTTN	RheMac_UpReg
RUNX2	RheMac_UpReg
SCN2B	RheMac_UpReg
SCRN2	RheMac_UpReg
SDHA	RheMac_UpReg
SEMA5A	RheMac_UpReg
SERPINI1	RheMac_UpReg
SETX	RheMac_UpReg
SH3BP5L	RheMac_UpReg
SLAIN1	RheMac_UpReg
SLC12A3	RheMac_UpReg
SLC19A2	RheMac_UpReg
SLC25A1	RheMac_UpReg
SLC25A28	RheMac_UpReg
SLC26A6	RheMac_UpReg
SLC31A2	RheMac_UpReg
SLC35C1	RheMac_UpReg
SLC43A1	RheMac_UpReg
SLC43A2	RheMac_UpReg
SLC45A4	RheMac_UpReg
SLC47A1	RheMac_UpReg
SLC7A8	RheMac_UpReg
SMC3	RheMac_UpReg
SMN1	RheMac_UpReg
SNCAIP	RheMac_UpReg
SNN	RheMac_UpReg
SNTA1	RheMac_UpReg
SNTG2	RheMac_UpReg
SNX31	RheMac_UpReg
SOCS2	RheMac_UpReg
SOS2	RheMac_UpReg
SPAG4	RheMac_UpReg
SPATA5	RheMac_UpReg
SPDL1	RheMac_UpReg
SPRED2	RheMac_UpReg
SRCIN1	RheMac_UpReg
SREK1	RheMac_UpReg
SREK1IP1	RheMac_UpReg
SSH1	RheMac_UpReg
ST7L	RheMac_UpReg
STARD9	RheMac_UpReg
SUPT20H	RheMac_UpReg
SWT1	RheMac_UpReg
TAB2	RheMac_UpReg
TAF1B	RheMac_UpReg
TBC1D2B	RheMac_UpReg
TBC1D9	RheMac_UpReg
TBRG4	RheMac_UpReg
TCEANC2	RheMac_UpReg
TCF3	RheMac_UpReg
TCN2	RheMac_UpReg
TECPR2	RheMac_UpReg
TIGD7	RheMac_UpReg
TLN1	RheMac_UpReg
TMEM106C	RheMac_UpReg
TMEM143	RheMac_UpReg
TMEM39B	RheMac_UpReg
TMTC1	RheMac_UpReg
TOPBP1	RheMac_UpReg
TRAPPC10	RheMac_UpReg
TRAPPC8	RheMac_UpReg
TRIM13	RheMac_UpReg
TRIM3	RheMac_UpReg
TRIM66	RheMac_UpReg
TRMT61A	RheMac_UpReg
TRPV2	RheMac_UpReg
TRRAP	RheMac_UpReg
TSPEAR	RheMac_UpReg
TSSC4	RheMac_UpReg
TSTA3	RheMac_UpReg
TTC13	RheMac_UpReg
TTLL3	RheMac_UpReg
TTLL4	RheMac_UpReg
TUBB	RheMac_UpReg
TXNDC11	RheMac_UpReg
UBA7	RheMac_UpReg
UBAP2L	RheMac_UpReg
UHRF1BP1L	RheMac_UpReg
ULK2	RheMac_UpReg
UPF2	RheMac_UpReg
URGCP	RheMac_UpReg
USP15	RheMac_UpReg
USP19	RheMac_UpReg
USP36	RheMac_UpReg
USP54	RheMac_UpReg
USP7	RheMac_UpReg
VAV3	RheMac_UpReg
VPS16	RheMac_UpReg
VPS51	RheMac_UpReg
WAC	RheMac_UpReg
WDFY2	RheMac_UpReg
WDR34	RheMac_UpReg
WDR54	RheMac_UpReg
WDR62	RheMac_UpReg
WDR93	RheMac_UpReg
WRN	RheMac_UpReg
WTIP	RheMac_UpReg
XKR4	RheMac_UpReg
XPO6	RheMac_UpReg
ZBTB4	RheMac_UpReg
ZC3H7A	RheMac_UpReg
ZDHHC22	RheMac_UpReg
ZFP30	RheMac_UpReg
ZFP69	RheMac_UpReg
ZFYVE16	RheMac_UpReg
ZIK1	RheMac_UpReg
ZNF140	RheMac_UpReg
ZNF142	RheMac_UpReg
ZNF160	RheMac_UpReg
ZNF197	RheMac_UpReg
ZNF219	RheMac_UpReg
ZNF224	RheMac_UpReg
ZNF233	RheMac_UpReg
ZNF335	RheMac_UpReg
ZNF33A	RheMac_UpReg
ZNF454	RheMac_UpReg
ZNF493	RheMac_UpReg
ZNF501	RheMac_UpReg
ZNF502	RheMac_UpReg
ZNF512	RheMac_UpReg
ZNF521	RheMac_UpReg
ZNF546	RheMac_UpReg
ZNF559	RheMac_UpReg
ZNF592	RheMac_UpReg
ZNF596	RheMac_UpReg
ZNF627	RheMac_UpReg
ZNF669	RheMac_UpReg
ZNF7	RheMac_UpReg
ZNF850	RheMac_UpReg
ZSCAN18	RheMac_UpReg
ZSCAN21	RheMac_UpReg
ZSWIM5	RheMac_UpReg
ABCA2	RheMac_DownReg
ABCA5	RheMac_DownReg
ABCA9	RheMac_DownReg
ACAA1	RheMac_DownReg
ACADM	RheMac_DownReg
ACP6	RheMac_DownReg
ACTR1B	RheMac_DownReg
ADH5	RheMac_DownReg
ADHFE1	RheMac_DownReg
ADI1	RheMac_DownReg
ADSL	RheMac_DownReg
AFMID	RheMac_DownReg
AGAP2	RheMac_DownReg
AHRR	RheMac_DownReg
ANKDD1A	RheMac_DownReg
ANKRD13C	RheMac_DownReg
ANKRD16	RheMac_DownReg
ANKRD49	RheMac_DownReg
ANKRD54	RheMac_DownReg
APC2	RheMac_DownReg
ARHGAP27	RheMac_DownReg
ARHGEF28	RheMac_DownReg
ARID3A	RheMac_DownReg
ASS1	RheMac_DownReg
ATAD1	RheMac_DownReg
ATG16L1	RheMac_DownReg
ATP2C1	RheMac_DownReg
ATP6V0A2	RheMac_DownReg
ATP6V1D	RheMac_DownReg
ATP8A1	RheMac_DownReg
ATP8B1	RheMac_DownReg
AZI2	RheMac_DownReg
B4GALT4	RheMac_DownReg
BAZ2B	RheMac_DownReg
BBS7	RheMac_DownReg
BCO2	RheMac_DownReg
BNIP3L	RheMac_DownReg
BOC	RheMac_DownReg
C11orf54	RheMac_DownReg
C17orf51	RheMac_DownReg
C1orf162	RheMac_DownReg
C1QTNF6	RheMac_DownReg
C2CD4C	RheMac_DownReg
C4orf3	RheMac_DownReg
C6orf163	RheMac_DownReg
CAAP1	RheMac_DownReg
CACUL1	RheMac_DownReg
CALB1	RheMac_DownReg
CALCOCO1	RheMac_DownReg
CALM3	RheMac_DownReg
CALY	RheMac_DownReg
CAPRIN2	RheMac_DownReg
CBR4	RheMac_DownReg
CCDC127	RheMac_DownReg
CCDC14	RheMac_DownReg
CCDC18	RheMac_DownReg
CCDC68	RheMac_DownReg
CCDC92	RheMac_DownReg
CCNB1IP1	RheMac_DownReg
CDC16	RheMac_DownReg
CDC42BPA	RheMac_DownReg
CDHR1	RheMac_DownReg
CDKN1B	RheMac_DownReg
CDR2	RheMac_DownReg
CEP97	RheMac_DownReg
CERS6	RheMac_DownReg
CHAF1A	RheMac_DownReg
CHL1	RheMac_DownReg
CHPT1	RheMac_DownReg
CHRD	RheMac_DownReg
CHRNA4	RheMac_DownReg
CIAO1	RheMac_DownReg
CIT	RheMac_DownReg
CLHC1	RheMac_DownReg
CLYBL	RheMac_DownReg
CNPY3	RheMac_DownReg
CNTNAP1	RheMac_DownReg
COL18A1	RheMac_DownReg
COL28A1	RheMac_DownReg
COL5A2	RheMac_DownReg
COMMD2	RheMac_DownReg
COX11	RheMac_DownReg
COX15	RheMac_DownReg
COX7A2L	RheMac_DownReg
CUX1	RheMac_DownReg
CYCS	RheMac_DownReg
CYP2C8	RheMac_DownReg
CYP46A1	RheMac_DownReg
DCAF4	RheMac_DownReg
DDHD1	RheMac_DownReg
DDRGK1	RheMac_DownReg
DESI1	RheMac_DownReg
DGKZ	RheMac_DownReg
DHX37	RheMac_DownReg
DHX8	RheMac_DownReg
DLGAP3	RheMac_DownReg
DNAH10	RheMac_DownReg
DNAH7	RheMac_DownReg
DNAJC21	RheMac_DownReg
DNAJC24	RheMac_DownReg
DNAJC5	RheMac_DownReg
DNAJC5G	RheMac_DownReg
DNAJC7	RheMac_DownReg
DNALI1	RheMac_DownReg
DNMT3B	RheMac_DownReg
DOC2A	RheMac_DownReg
DSE	RheMac_DownReg
DTNA	RheMac_DownReg
DTX3	RheMac_DownReg
DUSP19	RheMac_DownReg
DYNC2LI1	RheMac_DownReg
EBNA1BP2	RheMac_DownReg
EFCAB6	RheMac_DownReg
EIF2B5	RheMac_DownReg
EIF2S2	RheMac_DownReg
EIF4ENIF1	RheMac_DownReg
ENO2	RheMac_DownReg
EPB41L4A	RheMac_DownReg
ERAP1	RheMac_DownReg
ERCC1	RheMac_DownReg
ERP29	RheMac_DownReg
ETFDH	RheMac_DownReg
EXOC7	RheMac_DownReg
EXOSC7	RheMac_DownReg
EZH1	RheMac_DownReg
FABP3	RheMac_DownReg
FAHD2A	RheMac_DownReg
FAM149B1	RheMac_DownReg
FAM160B2	RheMac_DownReg
FAM192A	RheMac_DownReg
FAM219B	RheMac_DownReg
FAM47E	RheMac_DownReg
