Gene	Class
CENPJ	PanTro_DownReg
CEP85	PanTro_DownReg
CHCHD6	PanTro_DownReg
CHD1	PanTro_DownReg
CLNS1A	PanTro_DownReg
CLU	PanTro_DownReg
CNOT7	PanTro_DownReg
COL12A1	PanTro_DownReg
COL4A3	PanTro_DownReg
COMT	PanTro_DownReg
CRABP2	PanTro_DownReg
CTBP1	PanTro_DownReg
CWF19L2	PanTro_DownReg
DGCR6	PanTro_DownReg
DNAH2	PanTro_DownReg
DXO	PanTro_DownReg
EVI5L	PanTro_DownReg
FAM120B	PanTro_DownReg
FAM198B	PanTro_DownReg
FAN1	PanTro_DownReg
FBXO9	PanTro_DownReg
FILIP1L	PanTro_DownReg
FLNB	PanTro_DownReg
FRMD8	PanTro_DownReg
GAB1	PanTro_DownReg
GABRG1	PanTro_DownReg
GATAD1	PanTro_DownReg
GCA	PanTro_DownReg
GNPTAB	PanTro_DownReg
GPR155	PanTro_DownReg
HEATR3	PanTro_DownReg
HHATL	PanTro_DownReg
IFT74	PanTro_DownReg
IFT81	PanTro_DownReg
ITSN1	PanTro_DownReg
ITSN2	PanTro_DownReg
KATNAL1	PanTro_DownReg
KCNIP2	PanTro_DownReg
KCTD9	PanTro_DownReg
KIF6	PanTro_DownReg
KLHL17	PanTro_DownReg
L3MBTL1	PanTro_DownReg
LAMA4	PanTro_DownReg
LGI4	PanTro_DownReg
LPCAT1	PanTro_DownReg
MATR3	PanTro_DownReg
MCTP1	PanTro_DownReg
MLXIP	PanTro_DownReg
MTMR12	PanTro_DownReg
MYO7A	PanTro_DownReg
NACAD	PanTro_DownReg
NAPEPLD	PanTro_DownReg
NDUFAF2	PanTro_DownReg
NEBL	PanTro_DownReg
NECAB1	PanTro_DownReg
NEK1	PanTro_DownReg
NEK4	PanTro_DownReg
NELL1	PanTro_DownReg
NOP56	PanTro_DownReg
NPRL3	PanTro_DownReg
OGFOD1	PanTro_DownReg
PDE1B	PanTro_DownReg
PDE8A	PanTro_DownReg
PGM2	PanTro_DownReg
PHACTR2	PanTro_DownReg
PIK3C3	PanTro_DownReg
PLCL1	PanTro_DownReg
PLEC	PanTro_DownReg
PLEKHH2	PanTro_DownReg
PPFIBP2	PanTro_DownReg
PPP1R37	PanTro_DownReg
PPP2CA	PanTro_DownReg
PSMA7	PanTro_DownReg
PSPC1	PanTro_DownReg
RAB30	PanTro_DownReg
RANBP1	PanTro_DownReg
RASSF5	PanTro_DownReg
RBM20	PanTro_DownReg
RBMS1	PanTro_DownReg
REEP3	PanTro_DownReg
RNF213	PanTro_DownReg
RSRC1	PanTro_DownReg
RUFY1	PanTro_DownReg
SCLT1	PanTro_DownReg
SEMA4D	PanTro_DownReg
SIKE1	PanTro_DownReg
SLC25A26	PanTro_DownReg
SLC6A7	PanTro_DownReg
SMIM14	PanTro_DownReg
SPAG9	PanTro_DownReg
ST6GAL1	PanTro_DownReg
STX3	PanTro_DownReg
THAP6	PanTro_DownReg
THBS3	PanTro_DownReg
TMEM150C	PanTro_DownReg
TNKS1BP1	PanTro_DownReg
TOP1	PanTro_DownReg
TOP2B	PanTro_DownReg
TPP1	PanTro_DownReg
TRAF3IP1	PanTro_DownReg
TTC7B	PanTro_DownReg
TUBGCP4	PanTro_DownReg
UIMC1	PanTro_DownReg
USP8	PanTro_DownReg
UTP18	PanTro_DownReg
VPS4B	PanTro_DownReg
ZBTB11	PanTro_DownReg
ZNF283	PanTro_DownReg
ZNF391	PanTro_DownReg
ZNF827	PanTro_DownReg
ABCC10	RheMac_UpReg
ABCG4	RheMac_UpReg
ABHD17A	RheMac_UpReg
ACAN	RheMac_UpReg
ACBD3	RheMac_UpReg
ACIN1	RheMac_UpReg
ACSF3	RheMac_UpReg
ACTR5	RheMac_UpReg
ADAM15	RheMac_UpReg
ADAMTS12	RheMac_UpReg
ADCY10	RheMac_UpReg
ADD2	RheMac_UpReg
ADNP	RheMac_UpReg
ADRA1A	RheMac_UpReg
AFTPH	RheMac_UpReg
AHCTF1	RheMac_UpReg
AHCYL1	RheMac_UpReg
ALDH6A1	RheMac_UpReg
ALDOC	RheMac_UpReg
ALK	RheMac_UpReg
ALKBH2	RheMac_UpReg
ALOXE3	RheMac_UpReg
ALS2	RheMac_UpReg
AMT	RheMac_UpReg
ANKRD40	RheMac_UpReg
ANP32B	RheMac_UpReg
APBB1IP	RheMac_UpReg
ARAP3	RheMac_UpReg
ARFGAP2	RheMac_UpReg
ARHGAP1	RheMac_UpReg
ARHGAP21	RheMac_UpReg
ARHGAP23	RheMac_UpReg
ARID5B	RheMac_UpReg
ARRB1	RheMac_UpReg
ASNSD1	RheMac_UpReg
ATP13A2	RheMac_UpReg
ATP6V0E1	RheMac_UpReg
ATP6V1F	RheMac_UpReg
BAG6	RheMac_UpReg
BAHD1	RheMac_UpReg
BCDIN3D	RheMac_UpReg
BCL7B	RheMac_UpReg
BLOC1S2	RheMac_UpReg
BMP1	RheMac_UpReg
BRAT1	RheMac_UpReg
BRPF1	RheMac_UpReg
BTAF1	RheMac_UpReg
BTBD9	RheMac_UpReg
BTN3A1	RheMac_UpReg
BTN3A3	RheMac_UpReg
C16orf96	RheMac_UpReg
C19orf44	RheMac_UpReg
C1QL2	RheMac_UpReg
C1QTNF2	RheMac_UpReg
C20orf96	RheMac_UpReg
C6orf89	RheMac_UpReg
CACNA1H	RheMac_UpReg
CACNB3	RheMac_UpReg
CAPN12	RheMac_UpReg
CASC1	RheMac_UpReg
CASKIN1	RheMac_UpReg
CCDC122	RheMac_UpReg
CCDC157	RheMac_UpReg
CCDC173	RheMac_UpReg
CCDC174	RheMac_UpReg
CCDC77	RheMac_UpReg
CCDC97	RheMac_UpReg
CCL27	RheMac_UpReg
CCND1	RheMac_UpReg
CCND2	RheMac_UpReg
CCNJL	RheMac_UpReg
CD163	RheMac_UpReg
CDH24	RheMac_UpReg
CDH8	RheMac_UpReg
CDIP1	RheMac_UpReg
CDK11B	RheMac_UpReg
CDON	RheMac_UpReg
CENPK	RheMac_UpReg
CEP104	RheMac_UpReg
CEP57L1	RheMac_UpReg
CEP70	RheMac_UpReg
CFLAR	RheMac_UpReg
CHRM4	RheMac_UpReg
CLP1	RheMac_UpReg
CNGA3	RheMac_UpReg
CNOT10	RheMac_UpReg
COG2	RheMac_UpReg
COMMD9	RheMac_UpReg
COQ6	RheMac_UpReg
CORO2A	RheMac_UpReg
CPD	RheMac_UpReg
CSPG5	RheMac_UpReg
CSPP1	RheMac_UpReg
CTDP1	RheMac_UpReg
CTSK	RheMac_UpReg
CUL7	RheMac_UpReg
DCHS1	RheMac_UpReg
DCP1A	RheMac_UpReg
DCUN1D2	RheMac_UpReg
DCXR	RheMac_UpReg
DGKG	RheMac_UpReg
DHODH	RheMac_UpReg
DHX57	RheMac_UpReg
DISP2	RheMac_UpReg
DMXL1	RheMac_UpReg
DNAJA3	RheMac_UpReg
DNAJC25	RheMac_UpReg
DQX1	RheMac_UpReg
DTX2	RheMac_UpReg
