Gene	Class
PCNT	Hsap_Spec_UpReg
PCSK5	Hsap_Spec_UpReg
PCSK7	Hsap_Spec_UpReg
PDE8B	Hsap_Spec_UpReg
PELP1	Hsap_Spec_UpReg
PES1	Hsap_Spec_UpReg
PFDN4	Hsap_Spec_UpReg
PFKL	Hsap_Spec_UpReg
PHF20	Hsap_Spec_UpReg
PLCB1	Hsap_Spec_UpReg
PLCB3	Hsap_Spec_UpReg
POLR3GL	Hsap_Spec_UpReg
PON2	Hsap_Spec_UpReg
POR	Hsap_Spec_UpReg
PPFIA1	Hsap_Spec_UpReg
PPIG	Hsap_Spec_UpReg
PPP1R12A	Hsap_Spec_UpReg
PPP1R21	Hsap_Spec_UpReg
PPWD1	Hsap_Spec_UpReg
PRDX6	Hsap_Spec_UpReg
PRKAR1A	Hsap_Spec_UpReg
PRPF31	Hsap_Spec_UpReg
PRPF38B	Hsap_Spec_UpReg
PRPF6	Hsap_Spec_UpReg
PRRC2C	Hsap_Spec_UpReg
PSIP1	Hsap_Spec_UpReg
PSMC3	Hsap_Spec_UpReg
PTCD3	Hsap_Spec_UpReg
PTN	Hsap_Spec_UpReg
PTPRM	Hsap_Spec_UpReg
RAD21	Hsap_Spec_UpReg
RASGEF1B	Hsap_Spec_UpReg
RASSF4	Hsap_Spec_UpReg
RBM17	Hsap_Spec_UpReg
RBM25	Hsap_Spec_UpReg
RBM27	Hsap_Spec_UpReg
RHOBTB1	Hsap_Spec_UpReg
ROCK1	Hsap_Spec_UpReg
RSRC1	Hsap_Spec_UpReg
RSRC2	Hsap_Spec_UpReg
RTF1	Hsap_Spec_UpReg
RUFY1	Hsap_Spec_UpReg
RYR2	Hsap_Spec_UpReg
SAFB2	Hsap_Spec_UpReg
SART1	Hsap_Spec_UpReg
SART3	Hsap_Spec_UpReg
SASH1	Hsap_Spec_UpReg
SCLT1	Hsap_Spec_UpReg
SEC62	Hsap_Spec_UpReg
SETD4	Hsap_Spec_UpReg
SF3A3	Hsap_Spec_UpReg
SFPQ	Hsap_Spec_UpReg
SFSWAP	Hsap_Spec_UpReg
SGIP1	Hsap_Spec_UpReg
SLC6A15	Hsap_Spec_UpReg
SLCO1A2	Hsap_Spec_UpReg
SMARCA4	Hsap_Spec_UpReg
SMARCA5	Hsap_Spec_UpReg
SMARCC1	Hsap_Spec_UpReg
SMARCC2	Hsap_Spec_UpReg
SMIM14	Hsap_Spec_UpReg
SNAP25	Hsap_Spec_UpReg
SNW1	Hsap_Spec_UpReg
SOGA3	Hsap_Spec_UpReg
SOX5	Hsap_Spec_UpReg
SOX9	Hsap_Spec_UpReg
SPARC	Hsap_Spec_UpReg
SPIRE2	Hsap_Spec_UpReg
SREK1	Hsap_Spec_UpReg
SRFBP1	Hsap_Spec_UpReg
SRRT	Hsap_Spec_UpReg
SRSF11	Hsap_Spec_UpReg
SSRP1	Hsap_Spec_UpReg
STAG1	Hsap_Spec_UpReg
SUPT5H	Hsap_Spec_UpReg
