Gene	Estimate_HsapVsPanTro	Pval_HsapVsPanTro	FDR_HsapVsPanTro	Estimate_HsapVsRheMac	Pval_HsapVsRheMac	FDR_HsapVsRheMac	Estimate_PanTroVsRheMac	Pval_PanTroVsRheMac	FDR_PanTroVsRheMac	Fstat_Species	Anova_Species	AnovaAdj_Species
20	ALK	-0.197155462406103	0.53638831948307	0.669645542903707	-0.827119294286269	0.00134385737519827	0.00374859431998931	-0.969153390561635	0.00146893911709567	0.00494396429168521	33.7874742876241	1.51688184882219e-09	1.26993348383393e-05
21	ALKBH2	-0.607733888734975	0.0875257806241696	0.177358266536072	-2.97745253351952	1.0724754417879e-13	1.51157649808894e-12	-2.30440903650954	1.44253053946386e-10	2.12995867308491e-09	41.2498156347922	9.97146855082506e-11	8.34811347075074e-07
22	ALOXE3	-0.0682905895087078	0.84787499773059	0.906797327669966	-1.83655860272242	7.2995279809529e-06	3.28910916343045e-05	-1.74409486606497	5.59840396263667e-10	7.54747793481388e-09	57.8444535394929	6.4242222868142e-13	5.37835889852085e-09
23	ALS2	0.205713261203087	0.126181547931348	0.233216797370451	-0.984147566166907	9.10382880192628e-15	1.44899723820773e-13	-0.772535481277586	4.8406334201001e-06	3.08415395685526e-05	77.6246234971704	5.36442955903982e-15	4.49110042682814e-11
24	AMT	0.285160774832339	0.43505024292253	0.578592634431679	-0.822911870855131	0.013744523528368	0.0289191130885893	-0.572582876269158	0.0148644213579263	0.0362813223348569	22.3299165002688	2.23541446844302e-07	0.0018714889929805
25	ANKRD40	-0.205522163781854	0.394238579134326	0.53959148466202	-1.14241541118381	6.13667097115744e-06	2.80744313500165e-05	-1.15077384609235	7.70494779089859e-12	1.40230049794354e-10	43.9163345432616	4.0754302469244e-11	3.41195020272511e-07
26	ANP32B	0.52369852507123	0.121871548090984	0.227175987919275	-1.92576240314697	3.02790889694649e-07	1.72681561888528e-06	-2.14468867600891	3.64772719851914e-06	2.39519781223547e-05	26.9889250319752	2.54748672746802e-08	0.000213275588823623
27	APBB1IP	-0.519420486732579	0.060407407695569	0.133184866539383	-3.1805148045469	0	0	-2.72905860129373	1.77635683940025e-15	4.70622134793003e-14	37.9372109356682	3.20015351037721e-10	2.6791685188878e-06
28	ARAP3	-0.342700191297696	0.401292709231633	0.54672458286204	-1.89121199758083	1.14890070790352e-07	6.98850720975688e-07	-1.66024462333309	4.26375217355002e-08	4.0935932565322e-07	75.0645313762042	9.41559322940808e-15	7.88273465166045e-11
29	ARFGAP2	0.0778870292429758	0.649307973925771	0.762520179226618	-0.456888172212243	0.0141396755244183	0.0296610782987798	-0.454341817629607	0.0135972655491496	0.0336395706789246	73.2351571468531	1.42048457188433e-14	1.18922968358156e-10
30	ARHGAP1	0.252523987139151	0.382749820947857	0.52947480187962	-0.882994559843161	0.00381010238554169	0.00937354603930504	-1.1222186239669	2.64233079860787e-14	6.3567797258463e-13	53.6043948117839	2.09228982455648e-12	1.75166504111868e-08
31	ARHGAP21	0.110471585007904	0.323309169346069	0.470247457568675	-0.953648052122796	0	0	-1.12607957095435	4.97712315805643e-10	6.75339952662049e-09	64.6154437003362	1.10454763763167e-13	9.24727282225238e-10
32	ARHGAP23	-0.111118284671664	0.572707909554825	0.700673771561157	-0.790403656437137	5.03162397724743e-06	2.34547638850309e-05	-0.897897440365556	1.02699369963766e-06	7.54209759067234e-06	76.8603731310614	6.33568075074787e-15	5.30423192452611e-11
33	ARID5B	0.0355777772360509	0.752578127147979	0.841536540734991	-0.564482734641251	7.74240802581261e-08	4.87364210466941e-07	-0.356360002459376	1.12691717513158e-07	9.93110588442273e-07	19.0194589406312	1.20964707783009e-06	0.0101271653355935
34	ARRB1	-0.361892979796024	0.0500942274374303	0.115185078853657	-1.32365609185099	2.59345878106387e-11	2.70391493338316e-10	-1.16228660552917	1.11738396313399e-10	1.67948627277518e-09	98.6774748184367	8.53553583587661e-17	7.1459506017959e-13
35	ASNSD1	0.269011861855485	0.279287061132426	0.424505337025718	-1.36819138763139	2.50092546671965e-09	1.99217393029276e-08	-1.65080369857856	4.43183267861968e-11	7.05385992117947e-10	36.8343197978171	4.78693926466151e-10	4.00762555237462e-06
